"Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PLK2",832.462412415571,-0.565198512673899,0.289710078602758,-1.95091077051856,0.0510676611947923,0.0728689016447952
"GZMA",194.754109948509,3.08142914980758,0.440213474092211,6.99985196082871,2.56233108247428e-12,1.05656546371065e-11
"PIK3R1",4167.39547394385,-0.445610335306297,0.215576454030241,-2.06706403679777,0.0387281202850947,0.0563919649109888
"HAPLN1",156.274581660593,2.3309731260286,0.558609977664078,4.17280968695898,3.00866242850074e-05,6.61801266824728e-05
"LHFPL2",2894.02902308396,-0.133579728169243,0.196752204748956,-0.678923666139766,0.49718622957369,0.569321220283664
"SSBP2",696.081265899022,-0.627995555584493,0.422793561297519,-1.48534796428126,0.137451672270598,0.181155966123627
"BHMT",31.2747253533682,-2.31077320649601,0.589635432823986,-3.9189863394553,8.89221537255676e-05,0.000185201702088155
"ANKRD31",21.1514112108051,-6.1961893687843,0.720283045701494,-8.60243678615222,7.8041139248667e-18,4.69953058118161e-17
"IQGAP2",2708.21419185305,1.21494808769113,0.308710826654392,3.93555386721597,8.30050430698021e-05,0.000173581738946038
"CRHBP",12.0993655054787,0.390516118010246,0.595598709643147,0.655669852347773,0.512036570446237,0.583653512944925
"RASA1",2555.29168416734,-1.3307300752448,0.152534387277286,-8.72413164662806,2.68230913172093e-18,1.66212210786946e-17
"LIX1",31.0276068635602,-1.09657474445797,0.709583418119633,-1.54537819861102,0.122254810524016,0.162855027266344
"GIN1",149.058650746855,0.0684494821074961,0.234954756647795,0.291330480319257,0.770798578025473,0.822193802288495
"PPIP5K2",2342.06170959064,-0.838012482958174,0.2011481345153,-4.1661459350717,3.09792430585389e-05,6.80412012397472e-05
"PAM",3951.25466566551,0.262237388008331,0.245533474007049,1.06803110683312,0.285506480257412,0.349504068102552
"BDP1",3976.52925928133,-2.47104596033656,0.157494562308076,-15.6897223886558,1.77831581939682e-55,6.61387321871558e-54
"GTF2H2",159.045801887966,0.756980525098826,0.37548167376825,2.01602522302071,0.0437973383407732,0.0632354641925393
"SLC30A5",1021.38596600169,0.864508268118256,0.162489610632241,5.32039103764534,1.0354445013703e-07,2.92793077645328e-07
"BTF3",6175.8756551734,1.63982732437794,0.185132052340249,8.85760895344123,8.17489000746183e-19,5.23992528134274e-18
"FBXL17",892.91931877482,0.530478538805975,0.143203546225907,3.70436733437545,0.000211918980575294,0.000422703634113505
"SPATA9",19.6798936616295,-2.07254367924943,0.425733740524701,-4.86816872135879,1.12637146566736e-06,2.86607172379277e-06
"TSLP",25.5114379440861,0.709524669397066,0.509128217100616,1.39360704350206,0.163436300388059,0.211602077040333
"TNFAIP8",738.225515172225,-0.696561177718134,0.27228506923675,-2.55820555886771,0.0105213878184245,0.0167708609820647
"FEM1C",1714.40004468352,0.162854115498481,0.194235718993031,0.838435465643292,0.401786177884664,0.472375274401364
"COMMD10",421.406171652423,0.497130312057712,0.189325347362856,2.6257990225943,0.00864458422052764,0.0139548393027374
"ATG12",1597.36604713804,-1.53557292780098,0.169204244321735,-9.07526246730045,1.13403847782166e-19,7.60762487504433e-19
"MEGF10",34.6141687332282,0.673941437580814,0.516858513278382,1.30391861653989,0.1922613320933,0.245081938187214
"ADAMTS19",22.1333593130653,-0.599938336287769,0.702523817424562,-0.853975796133333,0.393118400359724,0.463589922985639
"YIPF5",1030.85652290322,1.15078249519123,0.137854267753303,8.34781914224529,6.95349422902864e-17,3.90517605859011e-16
"ARHGAP26",4868.10000121515,-1.2985435488528,0.205747313023005,-6.31135118983358,2.7660969622234e-10,9.75861755467899e-10
"CXCL14",4218.73203787595,0.786457670135878,0.442977717871309,1.77538878008386,0.0758337153177858,0.104892267803095
"LECT2",0.143716141177562,-0.941476649254671,3.69988850918186,-0.25446081602682,0.799139572251182,0.845450824086934
"SLC25A48",48.2271844853267,-1.14491158196602,0.455212803412768,-2.51511287332544,0.01189942803157,0.0187940355472441
"DDX46",3045.95379233966,-0.736272828172728,0.139029837127712,-5.29579005042201,1.185029298673e-07,3.33305931941398e-07
"IL9",0.164259164884135,-1.4495587334187,3.69698424036975,-0.392092213320803,0.694990080700534,0.75411291668005
"TIMD4",29.1540900738462,-1.09469492940266,0.739037922078379,-1.48124324435757,0.138541766430232,0.182453487007592
"RNF145",2569.72236294024,0.284623915696313,0.115280250704622,2.46897377440298,0.0135501148674905,0.0212195066790259
"C1QTNF2",60.5896475087855,2.57012585282972,0.517409390184547,4.96729649980458,6.78927431053804e-07,1.76511844421033e-06
"GABRA6",0.400380195708905,-2.46119131930039,3.68466730472798,-0.667954828958998,0.504162426856629,0.576025425177963
"GABRB2",74.5221265923214,-0.343414353096199,0.618397481741818,-0.555329481822785,0.578669316949044,0.647451452291097
"FBXO38",1701.70462959824,-0.7637611810287,0.104181131843334,-7.33108930105721,2.28289474584721e-13,1.00937608810798e-12
"SPINK7",9.54590416968034,-6.77445671671113,0.911656092341094,-7.43093450877361,1.0783309605374e-13,4.87480492507453e-13
"PCYOX1L",430.250443135604,-0.66799060364429,0.197970267171325,-3.37419660633283,0.000740314725225837,0.00138073418576222
"GLRA1",38.218943593303,-8.27146671674771,0.890730222658043,-9.28616376355198,1.59949532602823e-20,1.14022538151412e-19
"TNIP1",5401.61022397419,1.44720589532404,0.1724769702385,8.39071960345115,4.83175479187954e-17,2.74521673601407e-16
"G3BP1",8095.01960998086,-1.65559504771837,0.180449138404307,-9.17485703926672,4.52174048507883e-20,3.11474004780439e-19
"ZNF300",243.661955899891,-2.52379834421619,0.387348686968087,-6.51557221987981,7.24130722871805e-11,2.68896138885867e-10
"N4BP3",167.551376912925,0.125293810216447,0.312206340097017,0.401317315265002,0.688186516886577,0.748311291533894
"NHP2",785.838832789605,2.31993928069953,0.199507612140599,11.6283246328697,2.95847007553878e-31,3.92912115902267e-30
"RMND5B",1277.59484310149,-0.0384962759793475,0.138332770565162,-0.278287464510903,0.780791698083584,0.831173820762814
"BOD1",1042.12462984047,-0.249776675468956,0.182855658633202,-1.36597728140311,0.171946094236867,0.22168343538238
"CPLX2",205.830646134818,0.927180106261735,0.510018165577675,1.81793545571374,0.0690739984083495,0.096263939264551
"TENM2",81.2149659461565,-0.86338115099422,0.579236389389352,-1.49055060560753,0.136079520801796,0.179521816801203
"KCNMB1",1273.58566127397,2.69846387211082,0.620706825126867,4.34740486631395,1.3775779040086e-05,3.14145285165389e-05
"FAM50B",105.405606823042,2.45819992206069,0.425471656253844,5.77758796838416,7.57791042611136e-09,2.36638494328371e-08
"MYLK4",65.5930387183821,-1.98499403364133,0.294152481986762,-6.7481804682874,1.49710667279506e-11,5.83521581551889e-11
"FAM217A",37.1505530959124,-7.62058483779503,0.763627209406679,-9.9794569181421,1.8749014749794e-23,1.59715385620724e-22
"TBC1D7",521.763313837686,-0.286482118167086,0.156058308881352,-1.83573768177183,0.0663964620688049,0.0928524475068165
"FARS2",356.725364287317,0.348852989569757,0.113055009959476,3.08569244029789,0.00203078762780458,0.00358257856367084
"GFOD1",930.668938033088,-2.93287067907641,0.239803952287348,-12.2302849936438,2.14185841328411e-34,3.36135583356437e-33
"CDKAL1",827.434202064525,-1.32558681111649,0.108771837038585,-12.1868568850802,3.65238359433968e-34,5.65256923537669e-33
"PCDHB18P",94.7230402137263,-2.73697464854234,0.405365523847496,-6.7518683448078,1.45953291024089e-11,5.69577473493389e-11
"PSD2",12.1548480020258,-0.609174688984763,0.649786674198269,-0.937499510491478,0.34850167544088,0.416531937724289
"LRRTM2",1026.08917506139,-5.89997094427948,0.243265758737737,-24.2531911391615,6.11894338216538e-130,1.84588125361989e-127
"ZMAT2",1762.43966439785,0.960369813253803,0.148449884525697,6.46932004239826,9.84448932590368e-11,3.61186331349034e-10
"GFRA3",85.017070567618,4.22910107160653,0.750666065914744,5.63379812094349,1.76283367952893e-08,5.320415130927e-08
"KLHL3",803.288876756241,-2.45277018882721,0.264541283288949,-9.27178608318814,1.83054496815925e-20,1.29860048972999e-19
"DCDC2",105.087198591636,-2.61828883958794,0.742694383290078,-3.52539200308628,0.000422856553573809,0.000813235053700693
"SLC17A4",818.487735838582,1.02436375666707,0.530900797191286,1.92948242324449,0.0536710000623883,0.0762800894545087
"H2BC1",0.064374623914299,0,3.70007884791266,0,1,1
"KAAG1",4.0781589138711,-1.87144092069762,1.2538540641178,-1.49255082728814,0.135554803116661,0.178866835605926
"TRIM7",142.1574357274,-0.31135613428834,0.479000846109634,-0.650011658261406,0.515684691047871,0.587002129454048
"TRIM41",1657.21346167181,-0.651745106882769,0.163801189677834,-3.97887895786732,6.92409788855385e-05,0.00014619762289964
"HIGD2A",1444.44433206566,2.6358240249186,0.204203942428304,12.9078018454225,4.06747139527837e-38,7.6461220442399e-37
"FAM193B",1765.34080323167,-1.47373914667116,0.198976727077224,-7.40659055116124,1.29587770548286e-13,5.82639124502053e-13
"PLA2G7",235.671347176856,-0.0657605675046554,0.38809262968106,-0.169445545922113,0.865446200950686,0.901990954157817
"TNFRSF21",3613.62915217229,0.734114344986864,0.224325615919625,3.27253908109136,0.00106586136087972,0.00194663609105507
"RNF44",3269.51365135523,-0.308108196416338,0.193317968760911,-1.5937897464534,0.110983134876394,0.149041441374072
"MMUT",1061.19606438744,1.601833623557,0.135404225933661,11.8300120436551,2.73102599243182e-32,3.87915911705282e-31
"RASGEF1C",21.14554699012,1.68230716487119,0.743568786753015,2.26247684792878,0.0236679576829872,0.0357559249415876
"DOK3",403.709297409293,-0.804846969942529,0.235609585904879,-3.41601962777297,0.000635436666979305,0.00119440553661214
"ABT1",719.823733286167,1.01531932719768,0.133515593304859,7.60449998435304,2.86007505217989e-14,1.34311159789174e-13
"PPP1R18",2177.06438209744,-0.0153439809459108,0.285330166441425,-0.0537762310143283,0.957113447013431,0.97266152007491
"DAAM2",1079.49651406257,0.706218030719653,0.34076461362445,2.07245119499985,0.0382233832284969,0.0556954226985803
"PRIM2",445.523795241267,-1.22181631164503,0.199106804430008,-6.13648697312369,8.43662787356676e-10,2.85654930940916e-09
"MLIP",8.25535820892871,-1.07033716602451,0.684019191835522,-1.56477651329099,0.117635320649491,0.157208302436086
"HMGCLL1",16.9762560437192,0.68889333727702,0.738348681854553,0.933018984400009,0.350810166484579,0.419106563618269
"LGSN",18.0917004201052,-2.34791277658681,0.844874720456421,-2.77900701694378,0.00545253472516804,0.00905658297953318
"FGD2",754.772743506582,-1.39673102176646,0.305376696644029,-4.57379700912344,4.78963900449647e-06,1.14283853459454e-05
"SCUBE3",1131.86777007937,-3.24963891255635,0.560613537274127,-5.79657588783368,6.76825654249186e-09,2.12507377482336e-08
"ANO7",750.874086438866,-1.12969924185348,0.553286337469323,-2.04179855049488,0.0411715181107646,0.0597012962453794
"CRIP3",26.1424626057604,-1.57036827283618,0.610223718056134,-2.57343040981526,0.0100695894874326,0.0160884866085461
"TTBK1",77.2419243693318,0.4845288754727,0.387516782563495,1.25034294583954,0.21117429669659,0.266668937456392
"TCTE1",2.80414005867319,-0.807151701979597,1.11078714938305,-0.726648397425107,0.467441372259022,0.539229865354124
"RPL7L1",2443.46404569383,-1.42740892129473,0.149851478431955,-9.52549108110994,1.64263421670984e-21,1.23832857154187e-20
"NFKBIE",401.085535639733,1.02483926465031,0.253139316735498,4.04851872821142,5.15428103707941e-05,0.000110399088368865
"CYP39A1",175.98314338046,-0.698321376516334,0.275313080960108,-2.53646275753064,0.0111978652687293,0.0177553336753045
"TPBG",540.878355147902,-0.14827114596061,0.234637542115857,-0.631915696966338,0.527441965732274,0.598271235973851
"IRAK1BP1",235.994866597984,-2.56837359899764,0.250770222501409,-10.2419401050825,1.28630698776215e-24,1.17417215669643e-23
"PHIP",4601.68598900348,-2.03626881179796,0.184411158172361,-11.0420043558034,2.39627298546388e-28,2.75672930319255e-27
"PRSS35",14.6832610427429,-1.1683377299534,0.536164519725884,-2.1790657288377,0.0293267857310691,0.0435944906389494
"MMS22L",1113.7284019621,-2.74813674801674,0.227613221482365,-12.0737131618238,1.45421360390632e-33,2.19518105974897e-32
"FAXC",190.092103046104,1.10807895871766,0.706780643527384,1.56778339767129,0.116931690770797,0.156355926482727
"GABRR1",7.52994160668698,-2.22486401112549,0.997969779640384,-2.22939016442684,0.0257879560833124,0.0386910953945964
"PNRC1",3204.87559775403,-0.338138795571696,0.191596937346068,-1.76484447118766,0.0775899082669923,0.107092254762115
"PM20D2",1222.45918926773,-0.391543666383096,0.256523499369956,-1.52634619184894,0.126923670579092,0.168425105387212
"RARS2",1089.7187023495,-0.225573945450967,0.156395837857927,-1.44232703721875,0.14921013629124,0.194909522318717
"SCML4",378.943499151405,-1.58051025497766,0.405827592200827,-3.89453621525944,9.83867924446739e-05,0.00020390850495213
"TBC1D32",352.712124661738,-2.35553249815687,0.204208408239048,-11.5349437296405,8.79446584521264e-31,1.13314456534418e-29
"CLVS2",16.2022790272125,-2.16539171481493,0.862063701781611,-2.51186972649441,0.0120093412468085,0.0189524761055756
"GPR6",0.0917434359922717,-0.941476649254672,3.69988850918186,-0.25446081602682,0.799139572251182,0.845450824086934
"RNF217",1096.92805749877,-3.61379486124262,0.369549746691164,-9.77891310601466,1.38691873200167e-22,1.12306734135883e-21
"RSPO3",276.038743814143,0.7430717440772,0.449999768934262,1.65127139028765,0.0986831714352023,0.133742869133665
"ARHGAP18",1686.49930447368,-0.401761589168443,0.203590938930495,-1.97337657205659,0.0484526747666158,0.0693980770170723
"TAAR2",0,NA,NA,NA,NA,NA
"TAAR6",0.102767200505237,0.15566195830475,3.70007884791266,0.0420699030218137,0.966442972829919,0.978167491033704
"TAAR8",0,NA,NA,NA,NA,NA
"ABRACL",970.180001890064,1.84434492514247,0.278871762881979,6.61359510221555,3.75096828376817e-11,1.42232945397075e-10
"TAAR1",0.307052881195656,-1.47203922423898,3.69270840981746,-0.398634027080341,0.690162885453415,0.750116987192162
"SLC18B1",515.220390535271,0.632661924096111,0.168842619503464,3.74705110567851,0.000178925642790186,0.000360144232284208
"MTFR2",95.9077526553665,-0.259723661602912,0.369112325475501,-0.703643968725045,0.481654522258131,0.553905615122581
"SLC2A12",206.995115100291,-0.141559596515705,0.428086938174514,-0.330679551026144,0.740886550052333,0.795658779702751
"SHPRH",2600.05227660931,-3.03107207440968,0.185844565130924,-16.3097159837542,8.41832501860187e-60,3.61968929815675e-58
"AIG1",878.032949674879,-0.256964438158384,0.14011503680587,-1.83395332875236,0.0666609223624988,0.093181143681913
"DYNLT1",1341.5304170091,0.939332452990211,0.143105549918057,6.56391351368327,5.24136090751038e-11,1.969006998364e-10
"TIAM2",543.628516934561,-2.61712770362223,0.238389978713735,-10.9783461441764,4.85734878730859e-28,5.45590506517729e-27
"TMEM181",3808.94471253253,-0.388714720249246,0.163548346171408,-2.3767572668809,0.0174655771863857,0.0268771898321669
"PNLDC1",10.9882302638538,-2.68137328599789,0.931803630858386,-2.87761626720405,0.00400692222642968,0.00678289453222554
"WTAP",2683.85167710642,-0.206620047306943,0.141783057348842,-1.45729716350083,0.145034369484242,0.190160620355159
"ZMYM4",2551.03278931305,-0.96902849716085,0.188873521461332,-5.13056827480839,2.88868758203007e-07,7.80376794548422e-07
"VIP",847.900343718592,3.8759771426115,0.705648151790633,5.49279004384257,3.95633038260461e-08,1.15801723273372e-07
"ARMT1",554.239927596733,1.20707350408615,0.213604589216062,5.65097177226463,1.59543292404863e-08,4.83052456930766e-08
"SLC22A3",635.956334580512,-1.46265619030886,0.335142889138736,-4.36427636602302,1.27544251018545e-05,2.92045601278005e-05
"VWDE",82.4703942501297,-2.29532522984284,0.75119069402808,-3.05558262115138,0.00224623705451964,0.00393635179540301
"GNA12",1995.00977312993,0.503035288204555,0.162412387347152,3.09727168241995,0.00195310784043616,0.00345130771803713
"C7orf50",986.865425709547,0.829543110330599,0.231130200339886,3.58907277850633,0.000331856194372695,0.00064659903363267
"SDK1",603.886710556814,0.500741482080471,0.402269123019273,1.24479223839529,0.213208129920842,0.268915616481657
"WASH2P",277.532004140932,1.86733769508173,0.307902041274745,6.06471359316348,1.32188998784708e-09,4.38974649991854e-09
"C7orf26",616.831784717051,0.934119380477385,0.140089664038987,6.66801071217799,2.59293862823623e-11,9.94727465273104e-11
"RBAK",1182.56944344808,-1.54308983622463,0.201458758436331,-7.65958178339664,1.86539530066208e-14,8.85853015719211e-14
"CREB5",896.60946900785,-2.56303596875531,0.402107278057452,-6.37401039129939,1.84148105040562e-10,6.59936106235641e-10
"FERD3L",0.131598363584204,-0.620880494530414,3.69988850918182,-0.167810595640817,0.86673228659483,0.902342853359453
"EGFR",3569.58348517735,-1.05416333383196,0.15763770272796,-6.68725384593533,2.27397246834781e-11,8.76076358421855e-11
"CDCA5",548.237996622548,0.177752018736798,0.412041375525675,0.431393615531995,0.666182191361259,0.728343355394392
"IGFBP3",3832.87983371812,-0.666802032998661,0.353037699578602,-1.88875588582913,0.0589245463575559,0.0831435892438451
"PURB",3434.79800159611,-0.906667544616347,0.208209757786951,-4.35458719251806,1.33317909061182e-05,3.04509185349951e-05
"IGFBP1",2.69809097699517,-2.38848221043692,1.30039371536315,-1.8367377373628,0.0662486213970656,0.0926814182334952
"SSC4D",131.615485250066,-3.38726495883484,0.363299811821374,-9.32360779889498,1.1245011977176e-20,8.10434025886351e-20
"MDH2",4676.54560212185,2.10356471904944,0.242167061335602,8.68641964537969,3.74041308021004e-18,2.29830425442586e-17
"POMZP3",365.717977478549,-0.512617730186786,0.293506204317606,-1.74653115554612,0.080718698189775,0.111083190376298
"LOC541473",19.1776477419572,-2.04871313321159,0.466728833441576,-4.38951482406763,1.13603834508225e-05,2.61670206620872e-05
"NIPSNAP2",1890.04481127005,0.720118006456192,0.178238439706706,4.04019473936799,5.34068372467693e-05,0.000114249993457322
"CCT6A",4607.46160219055,-0.102951438885787,0.221455649948208,-0.464885131220918,0.642013718923458,0.705899376808812
"PSPH",316.674658014375,0.136460371016827,0.260700535172957,0.523437249280269,0.600670008263475,0.667782969833084
"TRIM50",5.43690113271949,0.722025191580622,0.660640126541862,1.09291755461492,0.274429999971163,0.337269926891617
"ZNF92",438.214788317487,-1.2442524323255,0.302746538729837,-4.10988161101932,3.95862018321951e-05,8.59517612042576e-05
"ATXN7L1",1086.84248880915,-1.91678551386267,0.142538766614482,-13.4474680775576,3.18595565271978e-41,6.84944425112438e-40
"TMEM168",2222.45650871461,-0.463361942908469,0.181343118334861,-2.55516695181586,0.0106136877090035,0.0169023910599641
"ASB15",6.95499455631183,-5.5343565877203,1.08994913341576,-5.07762832048534,3.82175387865859e-07,1.0186876923409e-06
"MAP11",635.885778364433,0.689063132262964,0.229064477478933,3.00816232986774,0.00262832704601595,0.00456886083504373
"SLC12A9",2025.41207999076,-0.0922958692789745,0.195420568085198,-0.472293526640122,0.636717290260267,0.701171172870342
"GIGYF1",3293.14481376568,-1.18952027822577,0.1965458330774,-6.05212666990164,1.42945994066956e-09,4.73290699868031e-09
"TRIM4",1422.07929692152,-0.239209757121683,0.15107007487975,-1.58343574868875,0.113322180341293,0.151932951756863
"MEPCE",1171.93469153126,1.19320375852357,0.174398414088566,6.8418268867836,7.81895430259495e-12,3.10098552839768e-11
"ZAN",9.88897023294917,-5.91565084158104,1.05832914951232,-5.58961344332902,2.27575651196344e-08,6.81114212753782e-08
"TMEM209",694.979407418972,0.0122392136131727,0.201679689132599,0.0606863966610228,0.95160896560418,0.96821716319436
"AGBL3",127.428187419136,-5.71885798266534,0.360165583964908,-15.8784132556723,8.94117433005514e-57,3.5181577255217e-55
"STRA8",1.08646830745978,-3.53181001090325,2.20147131079876,-1.60429526997643,0.108648983230892,0.146113354536025
"ZC3HAV1L",387.524044214474,-3.47125271546608,0.206163185467815,-16.8374033782476,1.2980896187229e-63,6.30951232834496e-62
"TMEM140",769.631361552951,1.18194962163304,0.134889240880269,8.7623713642378,1.91185223055868e-18,1.19561538801473e-17
"TLK2",1978.59377381891,-1.22389482265954,0.141307762107677,-8.66120023701833,4.66822699734773e-18,2.85455772472953e-17
"EPHA1",709.477391182363,-0.0348191203130615,0.294312992858458,-0.118306432804368,0.905824860556762,0.930853329451783
"NOM1",1504.61257653871,-1.48187918996014,0.120445520078607,-12.3033151336223,8.69315524983259e-35,1.39892815853572e-33
"CNPY1",0.764220381831306,-3.16911075842448,2.46291195026941,-1.28673327443875,0.198187271080384,0.251926231481687
"NCAPG2",1234.41575947723,-1.3825950265668,0.305966635259156,-4.5187771058623,6.21978306148429e-06,1.47261713072766e-05
"ASB10",0.171862668074783,0,3.70007884791264,0,1,1
"NLGN4X",210.423215186301,0.40579006456425,0.418362115716041,0.969949355643082,0.332071736695486,0.399179212896756
"SHROOM2",533.750738581378,0.0437213245288458,0.415851915243075,0.105136763656095,0.916267287768385,0.93985642292952
"RAB19",84.3002119241688,-0.15591467686419,0.385978009107914,-0.403947046684202,0.686251659177646,0.746463643696839
"LUC7L2",2469.25476222026,0.081996223706613,0.187173925444173,0.43807503375287,0.661331891908615,0.723748278574412
"DENND2A",433.250296026802,0.841825641607719,0.309951631023718,2.71599035897088,0.00660778422398611,0.0108455772671954
"CLTRN",7.06242535480515,0.195631411826895,0.567981513129354,0.344432710052556,0.730520892965659,0.786157959842149
"SH3KBP1",2800.51964360292,0.994622138770204,0.159632708925275,6.23069135057898,4.64381227611063e-10,1.60406492743516e-09
"TMEM47",971.070785522979,1.09454347663512,0.486879313533583,2.24807964974183,0.0245711114692581,0.0369997601991324
"LANCL3",169.496423092427,-0.423492554328952,0.474842207392876,-0.891859543518973,0.372468221616479,0.441980429059764
"SYTL5",234.582644030868,0.0545952539156532,0.472707809036252,0.115494715492348,0.908053008875222,0.932739565110453
"CASK",3930.05439956632,-0.699064333760476,0.187519334476731,-3.72795869669228,0.000193037004516645,0.000386582536442449
"KDM6A",1674.1817882761,-0.723831656906637,0.211916167768181,-3.41565093654605,0.000636297549594476,0.00119588953026533
"MSN",7963.54971852706,0.574070858787799,0.269931101709127,2.12673106267838,0.0334424350303144,0.049204418808634
"AKAP4",1.09541862499753,-2.93577911306561,1.70975989873774,-1.71707098478155,0.0859662029006064,0.117750463864939
"CCNB3",14.7248144188753,-0.944265752460552,0.549583844423727,-1.71814685246193,0.0857698327695264,0.117498426568503
"HDAC8",2848.54000243796,-3.53406382359943,0.19177918908735,-18.4277754036689,7.86513793068258e-76,5.72708606791657e-74
"SLC16A2",471.388329678085,0.167821353902325,0.370471051250852,0.452994514242601,0.650552691697562,0.713760183911336
"DIPK2B",481.619230026504,0.206591495038987,0.321143506979598,0.643299616990579,0.520029704767523,0.591169071605861
"ZNF157",3.67004069200541,-0.570340989601683,0.865750916515015,-0.658781849053684,0.510035864569776,0.581894297301753
"ZNF182",379.088036504654,-1.40953151301998,0.178130800730794,-7.91290168369129,2.51457938294696e-15,1.26796447792271e-14
"CHST7",79.1800063666251,1.36309836626899,0.343350154275295,3.96999491421831,7.18741659500053e-05,0.000151521744190777
"KRBOX4",357.570946853148,-0.902779803039516,0.187153887081887,-4.8237299108007,1.40898183130854e-06,3.54812504359598e-06
"NDUFB11",1146.19190962533,3.00777992919139,0.24922224831173,12.0686654163766,1.54621526369958e-33,2.32851197199767e-32
"ZNF41",628.571774288014,-0.598607230497941,0.162543155364935,-3.68275876738073,0.000230723471540782,0.000458096487320578
"RAB41",35.907395799378,-3.83933473777619,0.372862384636481,-10.29692158816,7.27522679690096e-25,6.7217153755519e-24
"ZMYM3",1220.74052845193,0.144066975000219,0.16797769850478,0.857655369031737,0.391082791382292,0.461561724537071
"TAF1",3476.92107872386,-1.51952593195156,0.132690391906246,-11.4516651139684,2.30671429172808e-30,2.90710246115996e-29
"GPR174",259.213630117178,-3.87897342449477,0.484134300384735,-8.01218467977213,1.12688475878143e-15,5.82601872705144e-15
"NONO",8311.13824049859,0.121281083228426,0.134086327161613,0.904500002317509,0.36573033313753,0.434772313834913
"CCDC120",861.299472365724,-0.633702203642379,0.174939620367544,-3.62240527509425,0.000291876357343098,0.000572516273227946
"LPAR4",14.1573981792145,-1.48961396427783,0.60468688744875,-2.4634467774929,0.0137608323827457,0.0215034220879858
"EBP",942.725654518566,3.17030601774618,0.267775650068899,11.8394111523227,2.44161175659671e-32,3.48631340601957e-31
"AWAT2",2.40640772534985,-4.00397258570697,1.78975365317842,-2.23716408042879,0.0252756180432055,0.0380034114644874
"OGT",14377.2105384898,-2.48962064644532,0.190300581144582,-13.0825698559155,4.14196260453015e-39,8.09855959867237e-38
"SNX12",1044.84185634029,-0.944268276377038,0.159319829742123,-5.92687224123603,3.08759002339437e-09,9.9327003530824e-09
"ITGB1BP2",129.118990871469,-0.516018348662973,0.523794656769906,-0.985153899516868,0.324548481247175,0.391323682660992
"IL2RG",1813.89262295117,2.0703843789947,0.298146750043422,6.94417892763604,3.80667780061607e-12,1.54750613049644e-11
"GCNA",125.790872325887,-2.82700779000551,0.220794525182021,-12.8037947846531,1.56131043320786e-37,2.88644988162601e-36
"ZNF711",473.899342900455,-0.803207939922402,0.241378967327777,-3.327580479834,0.000876036810861627,0.00161610168806302
"CPXCR1",0.237185659375089,-0.549647562270067,3.70007884791255,-0.148550229566097,0.881908548178784,0.911154569027074
"DIAPH2",2526.71940986738,-2.24116324947128,0.189605763057774,-11.8201219906401,3.07238061976694e-32,4.34777317041479e-31
"NXF3",96.2950358698526,-2.61239090846153,0.999143402750521,-2.61463059383661,0.00893240054856409,0.0143925623082205
"RIPPLY1",6.22668333551947,-3.42088564528121,0.97257175605215,-3.51736067184104,0.000435861102426917,0.00083663672877725
"PRPS1",644.26011303706,0.392778208388218,0.157838352897649,2.48848395321838,0.012828902644032,0.0201698622393968
"RADX",76.2919093821308,-0.508734170113239,0.275851760974536,-1.84423027903092,0.0651495873874349,0.0912901207917275
"HTR2C",1.40299578182094,-3.10596801765801,2.53739290830363,-1.22407846553591,0.220922628781329,0.277485596456887
"DOCK11",1428.45216522682,-1.46348445979661,0.275152846298415,-5.3188054548031,1.04450746765355e-07,2.95267952145704e-07
"IGSF1",27.9034463335451,0.465139880946876,0.624354464167849,0.744993281287455,0.456275781557966,0.528139425574587
"ARHGAP36",1.16620332863516,2.67317885096379,1.24085276435313,2.15430785001906,0.0312160376718736,0.0461825312123586
"GPC3",125.072721495045,2.01782120751511,0.433938262184286,4.65001910031657,3.31904289492908e-06,8.0467419591947e-06
"GPR119",1.25149580427484,4.64181182758315,1.4443015764698,3.21387991483661,0.00130954428643233,0.0023635222377632
"RBMX",6004.43143313862,-0.632576577064096,0.135552145202864,-4.66666592489111,3.0612645196709e-06,7.45029225206114e-06
"MCPH1",711.871284855714,-0.526897879452408,0.206052031179698,-2.55711082504642,0.0105545585443513,0.0168209127996139
"MFHAS1",2162.89010047882,-0.648859084550605,0.193348786195287,-3.35589944637791,0.000791073254657037,0.00146934589569556
"FBXO25",1363.13119163354,-0.666421306837508,0.170292114250205,-3.91340086281597,9.10052724826439e-05,0.000189353536624989
"FATE1",1.62592647294201,0.947189275398202,1.14509453157207,0.827171250305278,0.40814000436884,0.479121995610183
"MAGEA4",0.315783972620027,-1.44955921379335,3.69698413598024,-0.392092354328971,0.694989976516563,0.75411291668005
"NSDHL",450.91500904511,1.57204780688599,0.220522255959112,7.12874897841363,1.0128525443976e-12,4.28618628507601e-12
"ZNF185",504.52682456981,0.3903352113174,0.35984192539903,1.08474078134324,0.278036480207594,0.341084644096652
"CETN2",621.627240580677,1.70838471161135,0.227491726833524,7.5096564406561,5.92827363045074e-14,2.71682759456755e-13
"RPL10",14153.8560567581,1.45026559380618,0.229990241502595,6.30577012455468,2.86764386784174e-10,1.01018668597465e-09
"CSGALNACT1",500.346260296324,-1.00801635757163,0.258408047678408,-3.90087060611254,9.58473733098092e-05,0.000198949249645361
